score	comment	comment_english
5	Recebi o produto que queria e antes do prazo combinado, muito bom, recomendo com certeza.	
3	Na propaganda está escrito Mixer elétrico e veio um portátil que eu tenho três que quebrou por isso eu queria um elétrico, vocês devem especificar melhor os produtos 	
5	Produto entregue antes do prazo combinado. Não é a primeira vez que compro pelo site Lojas lannister e recomendo tal empresa pela seriedade no trato com os clientes.	
1	Comprei 2 produtos so mandaram 1 e n mim deram nenhuma justificativa ! 	
4	Agradeço muito bom.	
4	*******************	
5	Dentro do previsto	
5	Recebi antes do prazo estimado.	
5	Só imaginei que fosse maior a boneca. Mais é legal 	
2	Tive problema na entrega, pois não tinha ninguém em casa para receber a mercadoria no horário que passaram.	
5	Atenciosos,ligam para dar acompanhamento. Bom prazo de validade. Demorou de chegar. Agora é verificar a qualidade do produto.	
5	Muito eficiente entregou bem rápido eu recomendo	
3	Muito lindo o Relógio!	
5	Otimo produto e entrega no prazo	
4	Chegou antes da data do prazo, porem vazou um pouco do produto! 	
5	Sempre que compro com vocês meus itens chega em perfeito estado....  	
5	Produto entregue antes do prazo em ótimo estado.	
3	Muito bom.	
5	Entrega super rápida. Produto de ótima qualidade. Recomendo.	
5	Olá único problema fui que não recebemos o produto no endereço solicitado, tivemos que ir atrás do produto na agência dos correios no centro da cidade, sendo que pagamos até a mais para receber em cas	
5	Produto lindo, ótimo	
5	excelente	
3	Esperava mais, as toalhas poderiam ser mais grossas.	
4	Entrega uma dia antes do previsto	
4	Demora um pouco pra esquentar, mesmo na potência máxima 5. Mas atende bem. Nos rimeiros dias de uso tem um cheiro meio que borracha queimada, mas passa... recomendo pela praticidade e custo/benefício.	
5	Foi entregue bem embalado.  Entrega rapido comforme prometido  Comforme a imagem.	
5	Tudo ocorreu de forma eficiente	
5	O produto chegou antes do prazo e em perfeitas condições. 	
3	O pedido não foi entregue no meu endereço, paguei pelo frente e tive que ir até o centro de distribuição retirar meu pedido. Falta de respeito pagar pra receber em casa e não receber.	
2	O produto não corresponde ao que eu comprei, a película é muito menor que a tela do celular e não cobre toda a tela.	
5	produto conforme anunciado, e veio antes do prazo...perfeito	
4	Produto bom e entregue antes do previsto.	
4	Ainda não usei em nenhuma viagem, mas parece ser muito boa.	
1	O produto foi encaminhado para cidade de destino no dia 31/03 e até o momento não recebi.	
5	Recomendo	
1	Produto não foi entregue!	
1	Simplesmente não recebi meu produto e nao tenho um posicionamento decente do que acontecerá.	
1	Não recebi o braço de ducha com desviador, somente a ducha 20x20 com braço de 30cm.	
4	Adoro comprar nas lojas lannister	
5	Entrega muito rápido, e produto excelente 	
5	Ótimo 	
1	O produto pode estar com mal funcionamento.  Ou o meu telefone não está conseguindo fazer a leitura.	
5	Produto entregue	
1	Loja sem vergonha. Não entregaram o pedido e tiveram a descaração de duErem que eu o cancelei. Porcaria de vendedor. stark escolheu muito mal o seu paeceiro.	
5	Muito bom  	
5	Recebi o produto que eh falso quero meu dinheiro de volta 	
1	PRODUTO NÃO VEIO CONFORME ESTAVA NO SITE .  MOSTRAVA CALENDÁRIO SITE MAS QUANDO RECEBI VEIO SEM E ESTA DIFÍCIL PARA FAZER A TROCA E ESTORNO DO PRODUTO	
5	Produto bom. Entrega antes do prazo  	
4	Bom	
5	gostei muito	
1	Comprei dois produtos, sendo que um deles não chegou. Um cabo adaptador de áudio.	
5	Gostei muito,chegou tudo certinho até antes do prazo de entrega.	
5	Produto entregue dentro do prazo .	
1	Fornecedor targaryen me mandou um massageador completamente diferente do que comprei, de preço inferior e cheio de avaliações negativas. Ninguém erra mandando um superior né, curioso..Ou seja, n recomendo	
5	Recebi o produto no prazo, tudo ok	
1	Muito ruim, não veio um produto e o outro veio errado.. 	
1	ABRI PROTOCOLO PARA DEVOLUÇÃO, PRODUTO DE BAIXA QUALIDADE DEU PROBLEMA NO PRIMEIRO DIA DE USO.    lannister VIROU UM MERCADO LIVRE....6 PEDIDOS 6 PROBLEMAS 	
5	Entrega no prazo e como descrito no site	
1	O meu pedido de numero 03-492551892, veio em partes. ficou faltando um Sapatênis Manchester Polo Match. Que cada dia mostra que esta em um lugar e eu entro no site, aparece que já foi entregue! 	
5	A lannister sempre se superandoo	
5	Fui surpreendido pela eficácia. Ótimo atentimento.	
5	otimo atendimento, tudo certo, entregue dentro do prazo.	
5	Obrigada pela qualidade do produto, e pela entrega tbm que era previsto para 10/08 e chegou dia 22/07. Adorei. Parabéns.	
1	A mercadoria não foi entregue ainda..	
4	Ainda não utilizei o produto	
2	Recebi a encomenda de forma normal e dentro do prazo, contudo, recebi de primeira uma data de entrega estimada e que posterior, a data foi aumentando. Não gostei dessa atitude. Demorou 2 semanas.	
1	Eu pedi q cancelacem antes da nf ser emitida pq eu havia ganhado de presente um igual... não cancelaram... mandaram assim msm... eu pedi quando a nf ainda não tinha sido emitida	
5	Muito linda deu um charme na minha sala.  	
5	Ótimo atendimento e entrega antes do prazo.	
3	Não recebi o produto completo, comprei quantidade 02 e recebi somente 01. e consta na nota da entrega tem quantidade 02 e com volume 01.  Quero receber a outra sem custo nenhum. Pois o erro não foi me	
4	Recomendo.	
3	As bolsas são lindas por fora, a cor é bem próxima da foto, mas por dentro não tem o forro da descrição e o acabamento deixou um pouco a desejar, no mais a entrega foi super rápida 	
1	preciso urgente desta mercadoria, o prazo maximo era até o dia 3 e até agora não chegou	
4	Otimo material bem resistente espaçosa 👏👏👏 gostei!	
5	Ótimo serviço	
5	Prestação de serviços de alta qualidade 	
2	O produto é de muita baixa qualidade	
5	Produto entregue bem embalado ,em perfeitas condições. 	
2	Demorou mas entregou!	
3	A compra efetuada foram dois ursos que rezam, um rosa e um azul, recebi somente um dos produtos que adquiri, o rosa, estou aguardando retorno do vendedor, sobre o que ocorreu e se vou receber o outro	
1	Produto com defeito apresenta risco por não ser confiável, já eviei e-mail e efetuei ligações e sem retorno.	
3	De modo geral, é satisfatório por ser gravação em laser. Mas justamente por ser a laser, deixa a desejar quanto a centralização do pingente com a marca, bem como da qualidade da gravação.	
5	Chegou antes da data prevista , eu recomendaria para meus amigos a loja stark está de parabéns .	
5	Tapete lindo.Chegou muito antes do prazo.	
4	Gostei muito	
4	Poderia ter agilizado com a entrega! Porém recebi o produto em ótimas condições!	
4	Recebi 1 prancha. Mas falta a outra porque são 2. Falta o pedido 02-645381563  	
5	Protudo chegou em ótimo estado de conservação, e antes do prazo!	
5	Produto de excelente qualidade e a entrega foi feita antes do prazo previsto. Muito satisfeita. 	
5	O produto é muito lindo e está com preço excelente! A entrega foi super rápida, ocorrendo muito antes do prazo!   Recomendo! O quarto ficou irado!!!!	
3	O produto veio sem nota fiscal, tive que solicitar pelo telefone.	
3	O produto não é bom.	
5	Muito satisfeito eu recomendo	
5	Podem comprar sem medo	
4	gosto de comprar nessa loja porque agente ñ precisa avisar da entrega  	
5	Excelente produto!!	
5	Produto entregue no prazo nota 10	
1	a descrição do produto estava errada e não consegui usar o produto ,pedi o cancelamento fazem 15 dias e ainda não obtive resposta	
5	Muito Bom , exelente	
5	atendimento eficaz e entrega dentro do prazo	
5	Chegou um pouco antes do prazo, isso é bom	
5	Gostei demais do travesseiro. É como descrito no site.	
5	Super recomendo.entrega e produtos ok.	
1	Sem pontualidade não da satisfação ao cliente.	
5	Satisfeito com a aquisição e negócio.  Entrega no prazo, com produto bem embalado, com a Nota Fiscal, caixa original, garantia e manual do usuário.  Primeiras impressões o relógio está em perfeito.	
5	Atendeu as expectativas	
5	MUITO BOM, ENCOMENDA CHEGOU CERTINHA	
1	meu mosquiteiro veio com dois furos na parte superior e pedir um mosquiteiro King porem nao veio Kiung e sim QUEEM	
3	Muito bom	
5	Produto chegou rapidamente e conforme o anunciado.	
2	Produto de baixa qualidade.	
5	Produto de qualidade, preço justo, entrega dentro do prazo.  O produto atendeu as minhas expectativas.  Recomendo o vendedor.	
1	me foi enviado o produto errado!	
1	Efetuei a compra e pagamento de duas unidades e recebi apenas uma unidade. Aguardando tratativa.	
5	Adorei o produto,chegou antes do prazo estipulado.Estou muito satisfeita.	
5	tudo ok	
3	O quadro foi entregue pelos correios e chegou com uma madeira atrás quebrada e a tela do quadro danificada afundada...ou seja...chegou avariado o produto 	
2	Produto importado, o meu veio com defeito	
4	Produto simples e bonito	
5	Gostei muito da agilidade na entrega	
1	Ainda não recebi	
4	Esperava maior um pouco	
3	o produto é razoavel ! envio do produto embalagem propria! chegou td amassado quase q danificou ! 	
5	Produto chegou antes do prazo, muito bem embalado pelo fornecedor, sem avarias.    A qualidado produto é muito boa.	
3	Só gostaria de saber o dia correto da entrega . 	
5	Produtos muito bons! 	
5	Otimo produto	
2	Bom dia ... comprei um bebedouro vermelho metálico... é recebi um bebedouro Rosa... obs... meu cachorro é macho...	
1	Não foi entregue, a primeira vez que acontece isso.	
4	o produto demorou um mês para ser entregue . tempo demais poderia ter chegado antes da data limite. fora isso tudo oK.	
1	Comprei 2 unidades do produto, veio avariado visto que a embalagem é muito fraca, sendo que veio com dois buracos no fundo da panela, devido a pressão que dog colocado em cima dele.	
5	só acho que poderia ter comprado mais cartuchos, mas não as fiz porque cada cartucho veio em um frete diferente, coisa que poderiam ser colocados em um único pacote, o que baratearia o frete.	
3	Eu comprei nas lannister, por se tratar de uma loja de confiança, porém ao chegar o produto descobri que o que foi vendido pela marca Targus, era na verdade um produto falsificado, não confio mais	
5	Excelente serviço	
1	Pedido foi cancelado e mesmo assim a loja enviou o produto. Devolvi o produto e quero o estorno da compra em meu cartão de crédito.	
1	COMPREI UM JOGO DE PANELAS COM 8 PANELAS E UMA PANELA DE PRESSÃO VERMELHO E PANELAS DO TIPO OVAL. RECEBI UM JOGO COM 6 PANELAS E JOGO DE ESPÁTULAS PRETOS. COISA QUE NÃO PEDI. VEIO APENAS UMA FRIDEIRA.	
5	comprei num dia e recebi no outro e a mercadoria é excelente!!!	
1	Não gostei da qualidade do enchimento das almofadas	
4	Conforme já solicitei, preciso fazer a devolução. Ele não foi entregue no prazo que eu precisa. Já solicitei por aqui e já entrei em contato com o vendedor. Estou no aguardo para fazer a devolução.	
5	GOSTAEI DA RAPIDEZ DA ENTREGA	
1	Quero saber dos demais produtos eram 3 itens 	
5	Parabéns 	
1	Não posso dar opinião sobre produto pois não recebi, sobre a loja eu não recomendo, pois atrasa as entregas.	
5	Produto chegou no prazo, em perfeitas condiçoes e veio embalado de forma incrivel. Muito bem embalado mesmo... Chegou sem nenhum arranhao! 	
1	Não recebi o produto	
4	Comprei 2(dois) produtos iguais e tive que pagar 2(dois) fretes. A Empresa poderia ter colocado em uma única embalagem e cobrar apenas um frete. Produto entregue em perfeitas condições. Ótimo produto.	
5	Ótimo produto!	
3	Produto de qualidade, entrega muito demorada	
5	Entrega muita rápida e produto em ótimo estado.	
5	Gostaria de saber se o produto mudou de embalagem. Pois comprei a embalagem vermelha e recebi outra embalagem toda florida. Preciso saber se é o mesmo produto. 	
4	Lavabo bem bonito e igual a descrição, veio com uma mancha bem pequena, mas nada que seja um problema, recomendo.	
2	produto entregue totalmente diferente do comprado	
5	Ótimo em TDS os aspectos	
2	Ainda estou aguardando	
4	Aida nao recebi o produto	
5	Recebi antes da data prometida. Recomendo esta loja. 	
4	Demorou quase trinta dias .tempo demais	
2	Depende para que eu possa avaliar se resolverem meu problema pos a compra era 4 os correios só entregarão um pacote contendo 2 peneus	
5	Gostei muito	
5	Bom	
1	Boa tarde!   Tive problemas com meu pedido sim!   Veio o mosqueteiro errado.   Pedi um de tamanho Queen, que arrastasse até o chão e com o círculo em cima bem grande. Veio pequeno de cama de casal nor	
5	ate agora tudo perfeito, produto e entrega no prazo	
2	Comprei 2 relógios, mas só foi entregue 1	
5	produto ok, recebido dentro do prazo, bem antes do previsto.	
2	A entrega foi antecipado, mais umas das panelas de pressão veio com o suporte quebrado.	
5	Tudo ok.	
5	Ótimo produto! Recomendo!	
1	ENTREGA MUITO DEMORADA, COMPREI EM 26/03/2018 E ATÉ AGORA NÃO RECEBI OS PRODUTOS	
5	bom	
4	O produto chegou conforme anunciado. Gostei.	
5	Dentro do prazo e informacoes do encaminhamento do produto de forma clara	
5	Excelente. Recomendo.	
1	O produto enteque veio Errado 	
1	NÃO RECEBI O PRODUTO, O PRODUTO CONSTA COMO ENVIADO PARA O CORREIO DE RIBEIRÃO PRETO. O CORREIO NÃO RECEBEU O PRODUTO. ENVIE VARIAS MENSAGEM PARA A targaryen E NÃO OBTIVE. ESTA targaryen ESTA SUJANDO SEU NOME	
5	Gostei	
2	O produto veio fora da especificação. A calota vendida tinha o símbolo da Citroën, mas a calota veio sem este símbolo. 	
2	Então conprei gostei mas nao e tudo isso nao achei q seria melhor	
5	Loja de confiança chegou no praso	
4	amei o produto, super fácil de manusear e a lannister está de PARABÉNS, pois chegou BEM ANTES do prazo.	
5	Super recomendo os produtos são lindos!!😍😍	
2	Pedi duas carteiras. Uma veio com defeito e outra veio errada, ñ é a q pedi.... pedi reembolso e creio q isso correrá bem.	
3	Motor ótimo, só não vem as cremalheiras junto!	
5	Gostei muito do produto. Entrega muito rápida.	
4	Excelente produto e a entrega chegou antes do prazo previsto!!! Ótimo	
5	produto chegou antes do prazo estabelecido.	
5	Excelente chegou antes do combinado, parabéns!	
4	Gostei muito do produto nao tem ardencia nos olhos e nem cheiro alisou 90% fos meus cabelos mais acho que da segunda vez ficara super liso.	
