score	comment	comment_english
3	O preço foi ótimo, o prazo de entrega que é longo (mais de 1 mês para entregar). Comprei 2 cartuchos e entregaram apenas 1, reclamei e enviaram o outro ainda dentro do prazo de entrega.	The price was great, the delivery time is long (more than 1 month to deliver). I bought 2 cartridges and only 1 was delivered, I complained and they sent the other one within the deadline.
5	prazo foi estendido,porém entregue no prazo divulgado na propaganda. Cadeira conforme foto, vem para montar, mais fácil e linda	The deadline was extended, but delivered within the deadline announced in the advertisement. Chair as pictured, comes to assemble, easier and more beautiful
5	Simplesmente lindo!!  Adorei o produto!!  Tamanho perfeito!!  Já comprei várias produtos, já faz anos que compro no baratheon !!	Simply gorgeous!! I loved the product!! Perfect size!! I've already bought several products, it's been years since I've been buying at baratheon !!
4	MUITO BOM! CHEGOU DENTRO DO PRAZO.	VERY GOOD! ARRIVED WITHIN THE TIME.
5	Otimo, preço, entregou antes do prazo e produto de ótima qualidade.  	Great price, delivered ahead of schedule and great quality product.
2	comprei um relogio de presente de natal para meu filho e ate agora nao chegou. enviei mensagens e na ultima conversa o relogio chegaria ontem, porem nao recebi nada.	I bought a watch as a Christmas gift for my son and it still hasn't arrived. I sent messages and in the last conversation the watch would arrive yesterday, but I didn't receive anything.
5	só poderia entregar mais rápido fim de ano 	could only deliver faster end of year
5	Otima Venda, tudo perfeito.	Great Sale, everything perfect.
5	Produto de ótima qualidade!! Chegou antes do tempo esperado. Amei <3	Great quality product!! It arrived before the expected time. I loved it <3
5	Veio bem embalado, Envio rápido! 	Came well packaged, fast shipping!
5	Estou muito satisfeita com a minha compra e com o recebimento do produto; dentro do prazo!	I am very satisfied with my purchase and with the receipt of the product; within the time limit!
3	Até agora não recebi nada, a colcha estava prevista para anteontem(18/12) e até agora nada	So far I haven't received anything, the quilt was scheduled for the day before yesterday (12/18) and so far nothing
1	Os pincéis vieram amassados, não condiz com algumas fotos, mas condiz com a descrição. São fracos, não cabem na case e um veio descolado 	The brushes came crumpled, does not match some photos, but matches the description. They are weak, do not fit in the case and a loose shaft
5	Produto correspondente as minhas expectativas! Foi entregue antes do prazo estabelecido! 	Product corresponding to my expectations! It was delivered before the deadline!
4	Indico a loja compro sempre na lannister .	I recommend the store I always buy from lannister.
1	O produto veio diferente da q mostra na foto, não é de luxo, nem acolchoado como dizia.	The product came different from the one shown in the photo, it is not luxury, nor padded as it said.
5	Foi tudo normal , como é mesmo uma compra por internet. Obrigado.	It was all normal, as is an internet purchase. Thanks.
4	Boa compra.	Good bargain.
4	Produto chegou dentro do prazo. Atende pelo custo benefício, porém a bolsa não é forrada e a alça é de plástico. Estou satisfeita.	Product arrived on time. It is good value for money, but the bag is not lined and the handle is plastic. I am satisfied.
5	Estou plenamente satisfeita com minha aquisição. E recomendo. A única coisa que não concordo é com o valor de frete. Autíssimo.	I am fully satisfied with my purchase. And I recommend. The only thing I don't agree with is the shipping cost. Most autistic.
3	Comprei 02 só enviaram 01	I bought 02 only sent 01
2	parece que mantem bem o alimento sem murchar (batata palha) mas a tampa é estranha, parece que não fecha. e o inox da tampa é feio.	it seems that it keeps the food well without wilting (straw potatoes) but the lid is strange, it doesn't seem to close. and the stainless steel cover is ugly.
1	Estou aguardando uma resposta até hoje, sobre os meus produtos, já foram pagos e ainda NÃO os recebi, foram 03 iguais e necessito falar com pessoas e NÃO máquina ou gravações.	I'm waiting for an answer until today, about my products, they have already been paid and I still haven't received them, there were 03 of the same and I need to talk to people and NOT machine or recordings.
5	Entrega e produto perfeito!	Perfect delivery and product!
5	Parabéns 😤 pelo excelente atendimento de qualidade.	Congratulations 😤 for the excellent quality service.
4	Produto entregue antecipadamente.	Product delivered in advance.
5	gostei de comprar recebi o produto antes do prazo e de boa qualidade. recomendo.	I liked the purchase I received the product before the deadline and of good quality. I recommend.
5	Super recomendo, stark Sempre chegando antes da dta prevista =D	I highly recommend it, stark Always arriving before the expected date =D
4	Correios não entregou 	Post office did not deliver
4	Entrega feita no prazo e produto em perfeitas condicoes  Parabens a equipe	Delivery made on time and product in perfect condition Congratulations to the team
3	ainda não recebi o produto	I have not received the product
1	Gostaria de receber os produtos corretos, tentei realizar a troca pela devolução de dinheiro no cartão, mas o site da lannister não possibilita que seja realizado.	I would like to receive the correct products, I tried to exchange the money back on the card, but the lannister website does not allow it to be done.
5	Produto perfeito, entrega rápida. Estou satisfeitíssima. 👏🏽	Perfect product, fast delivery. I'm delighted. 👏🏽
1	meu produto veio com defeito,devolvi conforme informado.postado no correio conforme indicado.e até hoje não recebi nenhuma notificação da empresa quanto a devolução e análise para ter meuressarcimento	my product came with a defect, I returned it as informed. It was posted in the mail as indicated. and until today I have not received any notification from the company regarding the return and analysis to have my refund
5	O pedido chegou antes do prazo. Obrigada.	The order arrived before the deadline. Thanks.
1	Só recebemos 1 cartucho já abrimos reclamação no site e ainda não obtive resposta. 	We only received 1 cartridge, we have already opened a complaint on the website and have not yet received a response.
4	Produto de alta qualidade. Descrição confere com o produto  Entregue no tempo certo.  Recomendo.	High quality product. Description matches the product Delivered on time. I recommend.
1	O tampo da mesa chegou todo amassado e batido.	The table top arrived all dented and beaten.
2	Dentro do prazo porém poderiam agilizar como no meu outro produto que foi entregue em 2 dias.	Within the deadline but they could speed up as in my other product that was delivered in 2 days.
5	O relógio é lindo e a entrega foi muito rápida. Recomendo!	The watch is beautiful and the delivery was very fast. I recommend!
5	Adorei! Pequeno, fácil de usar, não arranha apela e limpa a pele.. recomendo	I loved! Small, easy to use, does not scratch, appeals and cleans the skin.. I recommend
5	Como sempre, excelente serviço.	As always, excellent service.
1	Até o momento eu n recebir o produto	Till now I have not received the product
4	Como sempre lannister entrega certinho	As always lannister delivers right
5	Produto perfeito, chegou antes do prazo!	Perfect product, arrived ahead of schedule!
5	Muito bom o produto, melhor que esperava e foi entregue no prazo, gostei bastante. 	Very good product, better than I expected and it was delivered on time, I liked it a lot.
1	Muito bom o produto e preço cobrado!	Very good product and price charged!
5	Sdds 	Sdds
5	muito bom o produto.Recomendo	very good product. I recommend
5	entrega dentro do prazo isso é importante. 	On-time delivery is important.
5	Gostei muito , o objeto veio o mesmo comprado, já comprei em outras lojas e veio outra cor ñ Gostei! Com lannister tudo ok.	I liked it a lot, the object came the same bought, I already bought it in other stores and it came in another color I didn't like it! With lannister everything is ok.
3	O aparelho chegou apresentando defeito, não está apresentando todas as funções no visor digital.	The device arrived with a defect, it is not showing all the functions on the digital display.
2	O produto não está nas medidas corretas indicadas na oferta. Terei q ligar para vcs para troca	The product is not in the correct measurements indicated in the offer. I will have to call you to exchange
1	No aguardo de um retorno urgente.	Looking forward to an urgent response.
1	Produto mais que passou do prazo de entregar, tento resolver o problema com a empresa e não consigo falar com ninguém. Tudo que fazem é me passar para reclamar num sistema que não funciona.	Product more than time to deliver, I try to solve the problem with the company and I can't talk to anyone. All they do is pass me on to complain about a system that doesn't work.
